normalized,filtered
"['kamarnya', 'nyaman', 'restonya', 'enak', 'ruang', 'meetingnya', 'juga', 'nyaman', 'rekomended', 'untuk', 'kegiatan', 'dinas', 'dan', 'nginep', 'bersama', 'keluarga']","['kamarnya', 'nyaman', 'restonya', 'enak', 'ruang', 'meetingnya', 'nyaman', 'rekomended', 'kegiatan', 'dinas', 'nginep', 'bersama', 'keluarga']"
"['mantap', 'gudeg', 'disini', 'enak', 'sekali', 'rasanya', 'bikin', 'ketagihan', 'mau', 'nambah', 'terus', 'pokoknya', 'the', 'best', 'all', 'makanannya', 'di', 'mercure', 'di', 'adi', 'sucipto', 'jogja', 'ini', 'rekomendasi', 'untuk', 'menginap', 'disini']","['mantap', 'gudeg', 'disini', 'enak', 'sekali', 'rasanya', 'bikin', 'ketagihan', 'mau', 'nambah', 'terus', 'pokoknya', 'the', 'best', 'all', 'makanannya', 'mercure', 'adi', 'sucipto', 'jogja', 'rekomendasi', 'menginap', 'disini']"
"['hotel', 'yang', 'nyaman', 'dengan', 'pelayanan', 'yang', 'memuaskan', 'lokasi', 'yang', 'strategis', 'menjadikan', 'hotel', 'ini', 'layak', 'menjadi', 'tempat', 'meeting', 'dan', 'staycation']","['hotel', 'nyaman', 'pelayanan', 'memuaskan', 'lokasi', 'strategis', 'menjadikan', 'hotel', 'layak', 'menjadi', 'tempat', 'meeting', 'staycation']"
"['sarapan', 'enak', 'bikin', 'nagih']","['sarapan', 'enak', 'bikin', 'nagih']"
"['makanan', 'enak', 'pelayanannya', 'cepat', 'dan', 'ramah', 'memberikan', 'tanda', 'hati', 'untvlantai', 'resto', 'yang', 'basah', 'display', 'makanan', 'cepat', 'rasa', 'masuk', 'di', 'lidah', 'saya', 'cake', 'penutup', 'unik', 'mjngil', 'pas', 'unt', 'penutup']","['makanan', 'enak', 'pelayanannya', 'cepat', 'ramah', 'memberikan', 'tanda', 'hati', 'untvlantai', 'resto', 'basah', 'display', 'makanan', 'cepat', 'rasa', 'masuk', 'lidah', 'cake', 'penutup', 'unik', 'mjngil', 'pas', 'unt', 'penutup']"
"['nyaman', 'tempat', 'bersih', 'makanannya', 'enak', 'semua', 'rekomend', 'bangetttt']","['nyaman', 'tempat', 'bersih', 'makanannya', 'enak', 'semua', 'rekomend', 'bangetttt']"
"['oke', 'lokasi', 'strategis', 'recomen', 'nyaman', 'bersih', 'harga', 'terjangkau', 'worth', 'it', 'lh']","['oke', 'lokasi', 'strategis', 'recomen', 'nyaman', 'bersih', 'harga', 'terjangkau', 'worth', 'it', 'lh']"
"['tempatnya', 'nyaman', 'dan', 'bersih']","['tempatnya', 'nyaman', 'bersih']"
"['pelayanan', 'bagus', 'makanan', 'enak']","['pelayanan', 'bagus', 'makanan', 'enak']"
"['saya', 'sangat', 'suka', 'dengan', 'sarapan', 'paginya', 'view', 'dan', 'makanannya', 'enak', 'enak', 'serta', 'layanan', 'fifin', 'sangat', 'baik', 'dan', 'ramah']","['sangat', 'suka', 'sarapan', 'paginya', 'view', 'makanannya', 'enak', 'enak', 'layanan', 'fifin', 'sangat', 'baik', 'ramah']"
"['tengkyuu', 'mercure', 'jogja', 'we', 'll', 'back', 'again', 'to', 'this', 'hotel', 'mba', 'thania', 'tengkyu', 'ya', 'sudah', 'sangat', 'helpfull']","['tengkyuu', 'mercure', 'jogja', 'we', 'll', 'back', 'again', 'to', 'this', 'hotel', 'mba', 'thania', 'tengkyu', 'sangat', 'helpfull']"
"['hotelnya', 'lokasinya', 'strategis', 'deket', 'kemana', 'breakfast', 'di', 'lantai', 'itu', 'view', 'adem', 'hehe', 'apa', 'karena', 'pas', 'hujan', 'ya']","['hotelnya', 'lokasinya', 'strategis', 'deket', 'breakfast', 'lantai', 'view', 'adem', 'hehe', 'apa', 'pas', 'hujan']"
"['pelayanan', 'disini', 'ramah', 'sekali', 'untuk', 'menghabiskan', 'libur', 'keluarga', 'sangat', 'direkomendasikan']","['pelayanan', 'disini', 'ramah', 'sekali', 'menghabiskan', 'libur', 'keluarga', 'sangat', 'direkomendasikan']"
"['devita', 'pelayanan', 'bagus', 'ramah', 'profesional']","['devita', 'pelayanan', 'bagus', 'ramah', 'profesional']"
"['breakfast', 'paginya', 'enak', 'dan', 'restonya', 'bersih']","['breakfast', 'paginya', 'enak', 'restonya', 'bersih']"
"['kamar', 'sangat', 'bagus', 'untuk', 'sarapan', 'enak', 'banyak', 'pilihan', 'bisa', 'dijadikan', 'referensi', 'buat', 'liburan', 'ke', 'jogja']","['kamar', 'sangat', 'bagus', 'sarapan', 'enak', 'banyak', 'pilihan', 'dijadikan', 'referensi', 'buat', 'liburan', 'jogja']"
"['pas', 'waktu', 'menginap', 'disini', 'kebetulan', 'dpt', 'kamar', 'yang', 'ada', 'balkon', 'tapi', 'view', 'tembok', 'sarapanya', 'juga', 'b', 'saja', 'pdhl', 'hotel', 'bintang']","['pas', 'waktu', 'menginap', 'disini', 'kebetulan', 'dpt', 'kamar', 'balkon', 'view', 'tembok', 'sarapanya', 'b', 'pdhl', 'hotel', 'bintang']"
"['pelayanan', 'sangat', 'memuaskan', 'karyawan', 'ramah', 'dan', 'murah', 'senyum']","['pelayanan', 'sangat', 'memuaskan', 'karyawan', 'ramah', 'murah', 'senyum']"
"['hotel', 'yang', 'sangat', 'nyaman', 'dan', 'pelayanan', 'yang', 'luar', 'biasa', 'so', 'friendly']","['hotel', 'sangat', 'nyaman', 'pelayanan', 'luar', 'biasa', 'so', 'friendly']"
"['pelayanannya', 'ramah', 'minumannya', 'enak', 'manisnya', 'pas', 'rekomended', 'sekalii', 'bar', 'kak', 'tania', 'juga', 'rama', 'sekali', 'best']","['pelayanannya', 'ramah', 'minumannya', 'enak', 'manisnya', 'pas', 'rekomended', 'sekalii', 'bar', 'kak', 'tania', 'rama', 'sekali', 'best']"
"['rooms', 'belum', 'tersedia', 'padahal', 'sudah', 'booking', 'bulan', 'sebelumnya', 'alasannya', 'sedang', 'dibersihkan', 'untuk', 'membersihkan', 'ruangan', 'harus', 'nunggu', 'jam']","['rooms', 'tersedia', 'padahal', 'booking', 'bulan', 'sebelumnya', 'alasannya', 'sedang', 'dibersihkan', 'membersihkan', 'ruangan', 'nunggu', 'jam']"
"['sangat', 'cukup', 'puas', 'dalam', 'pelayanan', 'dari', 'segi', 'kamar', 'layanan', 'dan', 'sarapan', 'yang', 'disediakan', 'juga', 'enak', 'semua', 'dilayanin', 'oleh', 'mbak', 'thania', 'sangat', 'cukup', 'puas', 'dan', 'pelayanannya', 'cukup', 'baik']","['sangat', 'cukup', 'puas', 'pelayanan', 'segi', 'kamar', 'layanan', 'sarapan', 'disediakan', 'enak', 'semua', 'dilayanin', 'mbak', 'thania', 'sangat', 'cukup', 'puas', 'pelayanannya', 'cukup', 'baik']"
"['hotelnya', 'bagus', 'kamarnya', 'nyaman', 'makanannya', 'juga', 'enak', 'powwlll', 'pelayanannya', 'super', 'ramah']","['hotelnya', 'bagus', 'kamarnya', 'nyaman', 'makanannya', 'enak', 'powwlll', 'pelayanannya', 'super', 'ramah']"
"['saya', 'menginap', 'malam', 'di', 'grand', 'mercure', 'yogyakarta', 'so', 'far', 'pelayanan', 'hotel', 'memuaskan', 'kamar', 'bersih', 'amenities', 'lengkap', 'untuk', 'resto', 'makanannya', 'enak', 'sarapan', 'lengkap', 'dari', 'makanan', 'traditional', 'western', 'tersedia']","['menginap', 'malam', 'grand', 'mercure', 'yogyakarta', 'so', 'far', 'pelayanan', 'hotel', 'memuaskan', 'kamar', 'bersih', 'amenities', 'lengkap', 'resto', 'makanannya', 'enak', 'sarapan', 'lengkap', 'makanan', 'traditional', 'western', 'tersedia']"
"['pelayanannya', 'bagus', 'dan', 'pelayannya', 'ramah', 'terutama', 'atas', 'nama', 'aztuti']","['pelayanannya', 'bagus', 'pelayannya', 'ramah', 'terutama', 'atas', 'nama', 'aztuti']"
"['hospitality', 'paling', 'bintang', 'makanan', 'banyak', 'sekali', 'variasinya', 'dan', 'rasanya', 'konsisten', 'enak', 'topp', 'paling', 'berkesan', 'pelayanannya', 'besttt', 'sangat', 'perhatian']","['hospitality', 'paling', 'bintang', 'makanan', 'banyak', 'sekali', 'variasinya', 'rasanya', 'konsisten', 'enak', 'topp', 'paling', 'berkesan', 'pelayanannya', 'besttt', 'sangat', 'perhatian']"
"['lokasi', 'strategis', 'makanannya', 'enak', 'ruangan', 'kamar', 'bagus', 'tetapi', 'entah', 'kenapa', 'kmrn', 'saya', 'nginap', 'dapat', 'kamar', 'mandinya', 'agak', 'trouble', 'drainasenya', 'tapi', 'overall', 'is', 'good']","['lokasi', 'strategis', 'makanannya', 'enak', 'ruangan', 'kamar', 'bagus', 'entah', 'kmrn', 'nginap', 'kamar', 'mandinya', 'trouble', 'drainasenya', 'overall', 'is', 'good']"
"['staffnya', 'ramah', 'ramah', 'sekali', 'sarapannya', 'enakkkkkkk', 'sangat', 'kamar', 'bersih', 'dan', 'lengkap']","['staffnya', 'ramah', 'ramah', 'sekali', 'sarapannya', 'enakkkkkkk', 'sangat', 'kamar', 'bersih', 'lengkap']"
"['hotel', 'yang', 'cocok', 'buat', 'staycation', 'kamarnya', 'luas', 'bersih', 'breakfastnya', 'juga', 'enakk', 'pelayanannya', 'top']","['hotel', 'cocok', 'buat', 'staycation', 'kamarnya', 'luas', 'bersih', 'breakfastnya', 'enakk', 'pelayanannya', 'top']"
"['sangat', 'menyenangkan', 'sekalii', 'nyaman', 'dan', 'pelayanan', 'baguss', 'menu', 'makanan', 'enak', 'enak', 'pegawainya', 'ramahh', 'ramahh', 'dan', 'nyaman', 'bakkal', 'seneng', 'banget', 'kalo', 'bisa', 'balek', 'lagi', 'ke', 'sini']","['sangat', 'menyenangkan', 'sekalii', 'nyaman', 'pelayanan', 'baguss', 'menu', 'makanan', 'enak', 'enak', 'pegawainya', 'ramahh', 'ramahh', 'nyaman', 'bakkal', 'seneng', 'banget', 'kalo', 'balek', 'sini']"
"['gudeg', 'jogya', 'mantap', 'sangat', 'lezaatttt']","['gudeg', 'jogya', 'mantap', 'sangat', 'lezaatttt']"
"['tempat', 'nyaman', 'terjaga', 'kebersihannya', 'pelayanan', 'bagus', 'dan', 'ramah', 'area', 'parkir', 'luas', 'fasilitas', 'memadai']","['tempat', 'nyaman', 'terjaga', 'kebersihannya', 'pelayanan', 'bagus', 'ramah', 'area', 'parkir', 'luas', 'fasilitas', 'memadai']"
"['untuk', 'makanan', 'sangat', 'lengkap', 'kamar', 'tidur', 'yang', 'nyaman', 'dan', 'staf', 'sangat', 'ramah', 'dari', 'awal', 'saya', 'datang', 'di', 'sambut', 'dengan', 'kak', 'thania', 'dan', 'di', 'carikan', 'tempat', 'duduk', 'pelayanan', 'sangat', 'baik']","['makanan', 'sangat', 'lengkap', 'kamar', 'tidur', 'nyaman', 'staf', 'sangat', 'ramah', 'awal', 'datang', 'sambut', 'kak', 'thania', 'carikan', 'tempat', 'duduk', 'pelayanan', 'sangat', 'baik']"
"['makanan', 'variasi', 'banyak', 'rasanya', 'enak', 'pelayanan', 'ramah', 'dan', 'sangat', 'membantu', 'pokoknya', 'the', 'best', 'hotel', 'di', 'yogyakarta']","['makanan', 'variasi', 'banyak', 'rasanya', 'enak', 'pelayanan', 'ramah', 'sangat', 'membantu', 'pokoknya', 'the', 'best', 'hotel', 'yogyakarta']"
"['menu', 'sarapan', 'banyak', 'banget', 'dan', 'enak', 'enak', 'sekali', 'staffnya', 'ramah', 'ramah', 'terutama', 'mba', 'fifin', 'kamarnya', 'okee', 'kolamnya', 'bagus', 'pokoknya', 'the', 'best']","['menu', 'sarapan', 'banyak', 'banget', 'enak', 'enak', 'sekali', 'staffnya', 'ramah', 'ramah', 'terutama', 'mba', 'fifin', 'kamarnya', 'okee', 'kolamnya', 'bagus', 'pokoknya', 'the', 'best']"
"['pelayanan', 'sangat', 'baik', 'di', 'resto', 'maupun', 'front', 'office', 'tempat', 'sangat', 'strategis', 'jika', 'ingin', 'dekat', 'bandara', 'adisucipto', 'makanan', 'di', 'resto', 'sangat', 'bervariasi', 'dari', 'western', 'hingga', 'tradisional']","['pelayanan', 'sangat', 'baik', 'resto', 'maupun', 'front', 'office', 'tempat', 'sangat', 'strategis', 'dekat', 'bandara', 'adisucipto', 'makanan', 'resto', 'sangat', 'bervariasi', 'western', 'hingga', 'tradisional']"
"['kamarnya', 'keren', 'nyaman', 'bersih', 'layanannya', 'luar', 'biasa', 'dr', 'front', 'office', 'restaurant', 'sampai', 'layanan', 'kamar', 'sangat', 'memuaskan']","['kamarnya', 'keren', 'nyaman', 'bersih', 'layanannya', 'luar', 'biasa', 'dr', 'front', 'office', 'restaurant', 'layanan', 'kamar', 'sangat', 'memuaskan']"
"['hotelnya', 'sangat', 'nyaman', 'rapi', 'dan', 'bersih', 'seluruh', 'pegawai', 'juga', 'ramah', 'saat', 'datang', 'disambut', 'dengan', 'sangat', 'baik']","['hotelnya', 'sangat', 'nyaman', 'rapi', 'bersih', 'seluruh', 'pegawai', 'ramah', 'datang', 'disambut', 'sangat', 'baik']"
"['pengalaman', 'kedua', 'menginap', 'di', 'hotel', 'ini', 'masih', 'memuaskan', 'dengan', 'pelayanan', 'yang', 'sangat', 'ramah', 'dan', 'profesional', 'membuat', 'kami', 'langsung', 'merasa', 'nyaman']","['pengalaman', 'kedua', 'menginap', 'hotel', 'memuaskan', 'pelayanan', 'sangat', 'ramah', 'profesional', 'membuat', 'langsung', 'merasa', 'nyaman']"
"['mantapp', 'makanan', 'enak', 'lokasi', 'strategis', 'pelayanan', 'oke']","['mantapp', 'makanan', 'enak', 'lokasi', 'strategis', 'pelayanan', 'oke']"
"['lokasi', 'hotel', 'di', 'jl', 'raya', 'adi', 'sucipto', 'tidak', 'jauh', 'dari', 'airport', 'lama', 'dekat', 'dengan', 'area', 'gejayan', 'yang', 'ramai', 'dengan', 'tempat', 'kuliner']","['lokasi', 'hotel', 'jl', 'raya', 'adi', 'sucipto', 'jauh', 'airport', 'lama', 'dekat', 'area', 'gejayan', 'ramai', 'tempat', 'kuliner']"
"['pelayan', 'tidak', 'ramah', 'pdhl', 'yang', 'berbatik', 'bukan', 'trainee', 'air', 'keran', 'bocor', 'terus', 'kamar', 'mandi', 'menggenang', 'air', 'panas', 'tidak', 'panas', 'di', 'jam', 'tertentu', 'tapi', 'masa', 'iya', 'mandi', 'harus', 'jam', 'mlm', 'biar', 'dpt', 'air', 'panas', 'yang', 'pas', 'terlalu', 'banyak', 'peraturan', 'breakfast', 'digabung', 'hotel', 'lain', 'yang', 'lbh', 'murah', 'rate']","['pelayan', 'ramah', 'pdhl', 'berbatik', 'bukan', 'trainee', 'air', 'keran', 'bocor', 'terus', 'kamar', 'mandi', 'menggenang', 'air', 'panas', 'panas', 'jam', 'tertentu', 'masa', 'iya', 'mandi', 'jam', 'mlm', 'biar', 'dpt', 'air', 'panas', 'pas', 'terlalu', 'banyak', 'peraturan', 'breakfast', 'digabung', 'hotel', 'lbh', 'murah', 'rate']"
"['kamar', 'bersih', 'sebagaimana', 'standart', 'hotel', 'bintang', 'hanya', 'penerangan', 'agak', 'kurang', 'terang', 'jadi', 'agak', 'was', 'was', 'saja', 'melewati', 'koridor', 'setelah', 'lobi', 'dan', 'yang', 'menuju', 'ke', 'toilet', 'serta', 'musholla', 'ruang', 'mushola', 'bersih', 'dan', 'nyaman']","['kamar', 'bersih', 'sebagaimana', 'standart', 'hotel', 'bintang', 'penerangan', 'kurang', 'terang', 'jadi', 'was', 'was', 'melewati', 'koridor', 'lobi', 'menuju', 'toilet', 'musholla', 'ruang', 'mushola', 'bersih', 'nyaman']"
"['resto', 'enak', 'menu', 'banyak', 'pilihan']","['resto', 'enak', 'menu', 'banyak', 'pilihan']"
"['saya', 'menginap', 'krn', 'ada', 'acara', 'dari', 'kantor', 'pusat', 'berikut', 'review', 'jujur', 'saya', 'receptionis', 'selalu', 'senyum', 'salam', 'dan', 'sapa', 's', 'ke', 'para', 'tamu', 'waitress', 'di', 'resto', 'juga', 'menerapkan', 's', 'ke', 'para', 'tamu', 'dan', 'cekatan', 'dalam']","['menginap', 'krn', 'acara', 'kantor', 'pusat', 'berikut', 'review', 'jujur', 'receptionis', 'selalu', 'senyum', 'salam', 'sapa', 's', 'tamu', 'waitress', 'resto', 'menerapkan', 's', 'tamu', 'cekatan']"
"['hotel', 'ternyaman', 'di', 'jogja', 'selalu', 'ingin', 'kembali', 'kesini', 'lokasinya', 'sgt', 'strategis', 'dkt', 'dengan', 'mana', 'kamarnya', 'nyaman', 'banget']","['hotel', 'ternyaman', 'jogja', 'selalu', 'kesini', 'lokasinya', 'sgt', 'strategis', 'dkt', 'mana', 'kamarnya', 'nyaman', 'banget']"
"['breakfastnya', 'enak', 'menunya', 'beragam', 'so', 'far', 'great', 'breakfast']","['breakfastnya', 'enak', 'menunya', 'beragam', 'so', 'far', 'great', 'breakfast']"
"['disini', 'untuk', 'acara', 'bukber', 'kantor', 'worth', 'it', 'harganya', 'terjangkau', 'suasananya', 'friendly', 'sekali', 'cocok', 'buat', 'acara', 'bukber', 'kantor', 'makanannya', 'enak', 'suka', 'banget', 'bubur', 'sumsum', 'menunya', 'variatif', 'terima', 'kasih', 'grand', 'mercure']","['disini', 'acara', 'bukber', 'kantor', 'worth', 'it', 'harganya', 'terjangkau', 'suasananya', 'friendly', 'sekali', 'cocok', 'buat', 'acara', 'bukber', 'kantor', 'makanannya', 'enak', 'suka', 'banget', 'bubur', 'sumsum', 'menunya', 'variatif', 'terima', 'kasih', 'grand', 'mercure']"
"['sarapan', 'sangat', 'lengkap', 'dan', 'enak', 'di', 'bantu', 'mbak', 'lena']","['sarapan', 'sangat', 'lengkap', 'enak', 'bantu', 'mbak', 'lena']"
"['saya', 'sempat', 'dibantu', 'sdr', 'lena', 'di', 'restauran', 'dan', 'saya', 'sempat', 'bertanya', 'kpd', 'beliau', 'dan', 'saya', 'mendapat', 'respon', 'yang', 'sangat', 'baik', 'menu', 'sarapan', 'sangat', 'lengkap', 'dan', 'rasanya', 'juga', 'enak']","['sempat', 'dibantu', 'sdr', 'lena', 'restauran', 'sempat', 'bertanya', 'kpd', 'beliau', 'mendapat', 'respon', 'sangat', 'baik', 'menu', 'sarapan', 'sangat', 'lengkap', 'rasanya', 'enak']"
"['lokasi', 'strategis', 'nyaman', 'restonya', 'lengkap', 'sayang', 'agak', 'telat', 'ci', 'krn', 'room', 'belum', 'ready', 'jam']","['lokasi', 'strategis', 'nyaman', 'restonya', 'lengkap', 'sayang', 'telat', 'ci', 'krn', 'room', 'ready', 'jam']"
"['hotel', 'bagus', 'pelayanan', 'sangat', 'bagus', 'sarap', 'juga', 'enak', 'makanan', 'enak', 'saya', 'di', 'layani', 'degan', 'mbak', 'nur']","['hotel', 'bagus', 'pelayanan', 'sangat', 'bagus', 'sarap', 'enak', 'makanan', 'enak', 'layani', 'degan', 'mbak', 'nur']"
"['bagus', 'hotelnya', 'bersih', 'pegawainya', 'ramah', 'ramah', 'nyaman', 'banget', 'next', 'kalau', 'ke', 'jogja', 'bakal', 'nginep', 'disini', 'lagi', 'thankyouu']","['bagus', 'hotelnya', 'bersih', 'pegawainya', 'ramah', 'ramah', 'nyaman', 'banget', 'next', 'kalau', 'jogja', 'bakal', 'nginep', 'disini', 'thankyouu']"
"['tempat', 'nyaman', 'pelayanan', 'memuaskan']","['tempat', 'nyaman', 'pelayanan', 'memuaskan']"
"['sudah', 'tiga', 'kali', 'berkunjung', 'ke', 'sini', 'dan', 'tetap', 'merasakan', 'kenyamanan', 'dalam', 'beraktivitas', 'fasilitas', 'lengkap', 'untuk', 'melakukan', 'meeting', 'pelayanannya', 'ramah', 'rekomended', 'untuk', 'aktivitas', 'meeting', 'besar']","['tiga', 'kali', 'berkunjung', 'sini', 'tetap', 'merasakan', 'kenyamanan', 'beraktivitas', 'fasilitas', 'lengkap', 'melakukan', 'meeting', 'pelayanannya', 'ramah', 'rekomended', 'aktivitas', 'meeting', 'besar']"
"['salah', 'satu', 'hotel', 'ternyaman', 'dikota', 'yogyakarta', 'dekat', 'dengan', 'pusat', 'pembelanjaan', 'meski', 'jauh', 'dari', 'malioboro', 'tapi', 'tetep', 'strategis', 'menurut', 'saya', 'breakfast', 'menu', 'tradisional', 'juga', 'ada', 'siplah', 'pokoknya']","['salah', 'satu', 'hotel', 'ternyaman', 'dikota', 'yogyakarta', 'dekat', 'pusat', 'pembelanjaan', 'meski', 'jauh', 'malioboro', 'tetep', 'strategis', 'breakfast', 'menu', 'tradisional', 'siplah', 'pokoknya']"
"['tadinya', 'berharap', 'mendapatkan', 'fasilitas', 'dan', 'layanan', 'bintang', 'ternyata', 'jauh', 'dari', 'ekspektasi', 'termasuk', 'fasilitas', 'hotel', 'yang', 'dibawah', 'standar']","['tadinya', 'berharap', 'mendapatkan', 'fasilitas', 'layanan', 'bintang', 'ternyata', 'jauh', 'ekspektasi', 'termasuk', 'fasilitas', 'hotel', 'dibawah', 'standar']"
"['sangat', 'puas', 'dari', 'saat', 'check', 'in', 'hingga', 'check', 'out', 'semuanya', 'sangat', 'memuaskan', 'saya', 'menginap', 'selama', 'malam', 'dan', 'diberikan', 'upgrade', 'kamar', 'ke', 'executive', 'room', 'karena', 'saya', 'member', 'platinum', 'welcome', 'drink', 'enak', 'buah', 'an', 'untuk', 'welcome', 'amenities', 'juga']","['sangat', 'puas', 'check', 'in', 'hingga', 'check', 'out', 'semuanya', 'sangat', 'memuaskan', 'menginap', 'selama', 'malam', 'diberikan', 'upgrade', 'kamar', 'executive', 'room', 'member', 'platinum', 'welcome', 'drink', 'enak', 'buah', 'an', 'welcome', 'amenities']"
"['untuk', 'kebersihan', 'restonya', 'bintang', 'sewaktu', 'sarapan', 'di', 'sambut', 'dengan', 'staf', 'yang', 'ramah']","['kebersihan', 'restonya', 'bintang', 'sewaktu', 'sarapan', 'sambut', 'staf', 'ramah']"
"['sarapan', 'pagi', 'sangat', 'enak', 'dan', 'servis', 'atas', 'nama', 'fifin', 'sangat', 'bagus']","['sarapan', 'pagi', 'sangat', 'enak', 'servis', 'atas', 'nama', 'fifin', 'sangat', 'bagus']"
"['nice', 'palace', 'for', 'stay', 'bersih', 'dan', 'nyaman', 'recomended']","['nice', 'palace', 'for', 'stay', 'bersih', 'nyaman', 'recomended']"
"['memuaskan', 'terima', 'kasih']","['memuaskan', 'terima', 'kasih']"
"['suka', 'dengan', 'semuanya', 'karena', 'berada', 'di', 'lokasi', 'yang', 'strategis', 'pelayanan', 'ramah', 'cepat', 'kondisi', 'kamar', 'yang', 'selalu', 'bersih', 'eksten', 'sampai', 'x', 'karena', 'masih', 'betah']","['suka', 'semuanya', 'berada', 'lokasi', 'strategis', 'pelayanan', 'ramah', 'cepat', 'kondisi', 'kamar', 'selalu', 'bersih', 'eksten', 'x', 'betah']"
"['kamarnya', 'luas', 'nyaman', 'dan', 'pelayanannya', 'ramah']","['kamarnya', 'luas', 'nyaman', 'pelayanannya', 'ramah']"
"['selama', 'hari', 'kami', 'tinggal', 'mendapat', 'layananan', 'kamar', 'yang', 'baik', 'makanan', 'bervariasi', 'dan', 'istimewa', 'pelayan', 'hotel', 'yang', 'ramah', 'sukses', 'buat', 'grand', 'mercure', 'hotel']","['selama', 'hari', 'tinggal', 'mendapat', 'layananan', 'kamar', 'baik', 'makanan', 'bervariasi', 'istimewa', 'pelayan', 'hotel', 'ramah', 'sukses', 'buat', 'grand', 'mercure', 'hotel']"
"['bagus', 'bersih', 'makanan', 'enak', 'coba', 'sediakan', 'hand', 'body', 'kecil', 'juga', 'dikamar', 'trmksh']","['bagus', 'bersih', 'makanan', 'enak', 'coba', 'sediakan', 'hand', 'body', 'kecil', 'dikamar', 'trmksh']"
"['service', 'ok', 'makanan', 'enak', 'kamar', 'nyaman']","['service', 'makanan', 'enak', 'kamar', 'nyaman']"
"['kamar', 'luas', 'cukup', 'nyaman', 'dan', 'bersih', 'lokasi', 'pusat', 'kota', 'breakfast', 'banyak', 'pilihan']","['kamar', 'luas', 'cukup', 'nyaman', 'bersih', 'lokasi', 'pusat', 'kota', 'breakfast', 'banyak', 'pilihan']"
"['makanan', 'enak', 'bermacam', 'macam', 'kamarnya', 'nyaman', 'terima', 'kasih']","['makanan', 'enak', 'bermacam', 'macam', 'kamarnya', 'nyaman', 'terima', 'kasih']"
"['makanannya', 'enak', 'sangat', 'servicenha', 'juga', 'okee']","['makanannya', 'enak', 'sangat', 'servicenha', 'okee']"
"['makanan', 'lezat', 'pilihan', 'banyak', 'dan', 'pelayanan', 'memuaskan', 'semuanya', 'melebihi', 'ekspektasi', 'saya']","['makanan', 'lezat', 'pilihan', 'banyak', 'pelayanan', 'memuaskan', 'semuanya', 'melebihi', 'ekspektasi']"
"['pelayanan', 'sangat', 'ramah', 'kamar', 'bersih', 'makanannya', 'enak', 'dan', 'bervariasi', 'semoga', 'bisa', 'kembali', 'lagi', 'ke', 'sini']","['pelayanan', 'sangat', 'ramah', 'kamar', 'bersih', 'makanannya', 'enak', 'bervariasi', 'semoga', 'sini']"
"['kamar', 'bagus', 'dan', 'bersih', 'pelayanan', 'mba', 'silvia', 'baik']","['kamar', 'bagus', 'bersih', 'pelayanan', 'mba', 'silvia', 'baik']"
"['hotelnya', 'bagus', 'pelayanan', 'ramah', 'makannya', 'enak', 'lokasinya', 'strategis', 'dekat', 'kemana']","['hotelnya', 'bagus', 'pelayanan', 'ramah', 'makannya', 'enak', 'lokasinya', 'strategis', 'dekat']"
"['kram', 'untuk', 'wudhu', 'dkt', 'wc', 'jadi', 'susah', 'buat', 'wudhu', 'lebih', 'baik', 'dipindah', 'di', 'shower', 'untuk', 'lainnya', 'ok', 'sudah', 'mantap', 'satu', 'lagi', 'sarapan', 'tidak', 'ada', 'lonsay']","['kram', 'wudhu', 'dkt', 'wc', 'jadi', 'susah', 'buat', 'wudhu', 'lebih', 'baik', 'dipindah', 'shower', 'lainnya', 'mantap', 'satu', 'sarapan', 'lonsay']"
"['parpel', 'resto', 'hotel', 'grand', 'mercure', 'jogja', 'menunya', 'sungguh', 'menarik', 'dan', 'enak', 'kalio', 'daging', 'dan', 'tahunya', 'maknyus', 'pilihan', 'menunya', 'beragam']","['parpel', 'resto', 'hotel', 'grand', 'mercure', 'jogja', 'menunya', 'sungguh', 'menarik', 'enak', 'kalio', 'daging', 'tahunya', 'maknyus', 'pilihan', 'menunya', 'beragam']"
